TM14R,20,-40,10,0,-40,1953,-400,396,595,
TM14R,20,-40,10,0,-40,1950,-400,396,595,
TM14R,20,-40,10,0,-40,1950,-400,396,595,
TM14R,20,-40,10,0,-40,1958,-400,396,595,
TM14R,20,-40,10,-7,-32,1968,-400,397,596,
TM14R,20,-40,10,-2,-30,1970,-400,397,597,
TM14R,20,-40,10,0,-38,1962,-400,397,596,
TM14R,20,-40,10,-8,-40,1960,-400,396,596,
TM14R,10,-40,10,0,-40,1980,-400,396,598,
TM14R,10,-40,10,0,-31,1962,-400,397,596,
TM14R,10,-40,10,0,-39,1942,-400,397,594,
TM14R,10,-40,10,0,-40,1913,-400,396,591,
TM14R,19,-40,1,9,-49,1919,-400,396,591,
TM14R,20,-40,10,-8,-50,1960,-400,395,596,
TM14R,30,-40,10,-1,-30,1970,-400,397,597,
TM14R,30,-40,10,0,-30,1960,-400,397,596,
TM14R,20,-40,10,-10,-40,1960,-401,396,596,
TM14R,20,-40,10,-10,-30,1960,-401,397,596,
TM14R,20,-40,1,-9,-40,1960,-400,396,596,
TM14R,20,-40,10,0,-40,1959,-400,396,595,
TM14R,20,-40,10,0,-40,1949,-400,396,594,
TM14R,20,-40,10,0,-40,1942,-400,396,594,
TM14R,20,-40,8,0,-38,1950,-400,397,595,
TM14R,22,-40,2,1,-32,1952,-400,397,595,
TM14R,30,-40,10,8,-40,1960,-400,396,596,
TM14R,28,-40,10,0,-40,1958,-400,396,595,
TM14R,22,-40,10,-2,-38,1948,-400,397,594,
TM14R,28,-40,10,-8,-32,1946,-400,397,594,
TM14R,30,-40,10,-10,-40,1960,-401,396,596,
TM14R,27,-40,10,-10,-40,1960,-401,396,596,
TM14R,20,-40,10,-13,-37,1960,-401,397,596,
TM14R,20,-40,10,-17,-34,1960,-401,397,596,
TM14R,20,-40,10,-6,-40,1960,-400,396,596,
TM14R,20,-40,10,0,-40,1960,-400,396,596,
TM14R,20,-40,10,0,-40,1956,-400,396,595,
TM14R,20,-40,10,0,-40,1950,-400,396,595,
TM14R,20,-40,10,0,-40,1950,-400,396,595,
TM14R,20,-40,10,0,-40,1955,-400,396,595,
TM14R,20,-40,10,0,-30,1965,-400,397,596,
TM14R,20,-40,10,0,-35,1964,-400,397,596,
TM14R,20,-40,10,0,-40,1954,-400,396,595,
TM14R,20,-40,10,-5,-46,1956,-400,396,595,
TM14R,20,-40,10,-4,-44,1954,-400,396,595,
TM14R,20,-40,10,-6,-40,1950,-400,396,595,
TM14R,20,-40,10,-10,-40,1944,-401,396,594,
TM14R,20,-40,10,-4,-40,1954,-400,396,595,
TM14R,20,-40,10,0,-40,1911,-400,396,591,
TM14R,-1093,-446,-137,-91,2368,4235,-409,636,823,
TM14R,1418,749,-4500,830,-1645,6568,-317,236,1056,
TM14R,457,-1165,-2136,1161,-2082,110,-284,192,411,
TM14R,1023,150,942,-157,-1980,3250,-415,202,725,
TM14R,38,-346,2426,-1764,-2766,1546,-576,124,554,
TM14R,-314,-208,1778,-926,632,1964,-492,463,596,
TM14R,-306,10,896,-522,1106,2092,-452,510,609,
TM14R,-310,88,762,2726,2640,2138,-128,664,613,
TM14R,-374,-356,1382,-254,143,2889,-425,414,688,
TM14R,-696,-749,775,232,-423,1593,-377,358,559,
TM14R,-802,-960,1312,-139,-648,2223,-413,336,622,
TM14R,-861,-1707,1050,-170,46,2060,-417,404,606,
TM14R,-475,-2190,1270,-1054,-170,2330,-505,383,633,
TM14R,-900,-2870,700,-80,-650,2150,-408,335,615,
TM14R,-690,-3800,1460,-180,-860,2500,-418,314,650,
TM14R,-200,-4960,2220,510,-630,3650,-349,337,765,
TM14R,210,-4810,2106,1330,164,4658,-267,416,865,
TM14R,1705,-2389,1176,1480,61,4875,-252,406,887,
TM14R,3721,-577,384,839,-428,4509,-317,358,850,
TM14R,5345,397,-47,329,-887,4020,-368,312,802,
TM14R,6163,1871,-1207,-171,-1082,3816,-417,292,781,
TM14R,6960,7332,-5026,32,-380,4164,-397,362,816,
TM14R,7192,9692,-6182,586,-252,3988,-342,375,798,
TM14R,7712,11336,-6874,838,-308,4014,-317,370,801,
TM14R,7954,12312,-6666,734,10,3074,-327,401,707,
TM14R,7736,12195,-5170,466,121,2448,-354,412,644,
TM14R,7507,11375,-3359,515,10,2475,-349,401,647,
TM14R,7113,10652,-2208,1034,-341,2296,-297,366,629,
TM14R,6658,9950,-1550,867,-667,1624,-314,334,562,
TM14R,6674,9165,-958,255,-912,228,-375,309,422,
TM14R,6958,8481,-1088,-391,-1776,-1486,-439,223,252,
TM14R,5142,6404,-2266,-632,-1770,-3950,-463,223,5,
TM14R,3048,4524,-1362,-524,-1546,-3932,-452,246,7,
TM14R,1086,2744,-122,-134,-1390,-3460,-413,261,54,
TM14R,-528,1045,960,746,-1095,-3065,-326,291,94,
TM14R,-1945,-740,2260,1380,-1155,-2870,-262,285,113,
TM14R,-2855,-2650,3530,1260,-1285,-2820,-274,272,118,
TM14R,-3710,-4045,4435,690,-1370,-2895,-331,263,111,
TM14R,-4885,-4830,5305,80,-1425,-2845,-392,258,116,
TM14R,-6350,-5290,6028,-280,-1285,-1868,-428,272,214,
TM14R,-8010,-5616,6592,-205,-1172,-444,-420,283,356,
TM14R,-10704,-6754,7144,2900,-1346,2550,-110,266,655,
TM14R,-10686,-8044,7606,4392,28,4117,39,402,811,
TM14R,-9864,-9712,8938,4544,2368,5257,54,636,925,
TM14R,-7894,-9665,9356,4477,3831,6836,47,783,1083,
TM14R,-5252,-6032,7243,4860,4730,8014,86,873,1201,
TM14R,-2216,-1152,3316,6039,4235,8101,203,823,1210,
TM14R,862,2444,-227,6291,2968,6893,229,696,1089,
TM14R,3215,3700,-2614,5335,2280,5570,133,628,957,
TM14R,4262,2866,-3458,3917,2002,4640,-9,600,864,
TM14R,4578,1372,-3356,2118,2078,4228,-189,607,822,
TM14R,5416,-130,-3644,-722,1952,4339,-472,595,833,
TM14R,6088,551,-4500,-1356,768,3431,-535,476,743,
TM14R,6743,1215,-5031,-1659,-692,1647,-565,331,564,
TM14R,6764,848,-4423,-2535,-2271,-745,-653,173,326,
TM14R,6103,-361,-3081,-4241,-3258,-3573,-824,75,43,
TM14R,4698,-1957,-1014,-6157,-3107,-6245,-1015,90,-224,
TM14R,2561,-3074,1660,-6278,-3224,-7850,-1027,78,-385,
TM14R,-99,-2940,3590,-4713,-3570,-7630,-871,43,-363,
TM14R,-3270,-1950,4810,-2550,-3540,-6050,-655,46,-205,
TM14R,-5900,-1330,5700,-10,-3320,-3820,-401,68,18,
TM14R,-8028,-1803,7330,3540,-1943,1852,-46,206,585,
TM14R,-8326,-2739,7680,4578,-1241,3714,57,276,771,
TM14R,-7820,-3710,7525,5641,-178,5089,164,383,908,
TM14R,-6661,-4379,6738,6566,1527,6774,256,552,1077,
TM14R,-4919,-3697,4194,7556,3036,8296,355,703,1229,
TM14R,-2448,-1254,590,7828,3340,8370,382,734,1237,
TM14R,-76,732,-2724,7008,3036,7794,300,703,1179,
TM14R,2074,1794,-5100,5234,2428,7040,123,642,1104,
TM14R,3876,2214,-6508,3426,1434,5856,-58,543,985,
TM14R,5348,2398,-6996,1648,236,3577,-236,423,757,
TM14R,6818,2062,-5322,-4661,-2887,-4723,-866,112,-72,
TM14R,5448,1100,-3088,-7445,-3126,-8538,-1144,88,-453,
TM14R,2185,-22,-373,-7531,-2816,-9580,-1153,119,-558,
TM14R,-2023,-809,2614,-5370,-3064,-7550,-937,94,-355,
TM14R,-5641,-1002,4520,-2568,-3008,-3960,-656,100,4,
TM14R,-7906,-812,5414,752,-2660,-82,-325,134,392,
TM14R,-8838,-914,5716,3444,-1934,3338,-56,207,733,
TM14R,-8666,-1290,5310,5568,-410,6592,156,359,1059,
TM14R,-7444,-1326,3982,6848,1450,8735,284,545,1273,
TM14R,-5398,-384,1685,6832,2650,9320,283,665,1332,
TM14R,10,2705,-2735,5270,2610,8835,127,661,1283,
TM14R,2390,3475,-4105,3660,1915,7900,-34,591,1190,
TM14R,4380,3950,-5032,1620,830,5562,-238,483,956,
TM14R,5920,3836,-5070,-730,-234,2122,-473,377,612,
TM14R,6360,2984,-4444,-2938,-1448,-2610,-693,256,139,
TM14R,5448,1870,-3256,-4328,-2118,-7070,-832,189,-307,
TM14R,2944,528,-1480,-5018,-2048,-9008,-901,196,-500,
TM14R,-546,-1092,766,-4148,-1886,-7818,-814,212,-381,
TM14R,-3710,-2200,3074,-2634,-1941,-5009,-663,206,-100,
TM14R,-5929,-2102,4175,-570,-2239,-2019,-457,177,199,
TM14R,-7841,-2009,3972,4250,-1534,4930,25,247,893,
TM14R,-7396,-2146,2994,5195,175,7968,119,417,1196,
TM14R,-5736,-1562,1638,4930,1850,9790,93,585,1379,
TM14R,-2866,214,38,4120,2682,10580,12,668,1458,
TM14R,140,2260,-1530,3314,2460,10396,-69,646,1439,
TM14R,2982,3758,-2640,2494,1730,8872,-151,573,1287,
TM14R,5316,4046,-2968,1082,826,6544,-292,482,1054,
TM14R,6968,3362,-2631,-134,-215,4360,-413,379,836,
TM14R,7801,2569,-2527,-384,-1237,1782,-438,277,578,
TM14R,7653,2203,-2736,-696,-1826,-1999,-469,218,201,
TM14R,4492,-1178,-330,-4149,-2091,-9280,-814,191,-528,
TM14R,1138,-2671,1020,-3965,-1870,-8870,-796,213,-487,
TM14R,-2760,-2630,2440,-2713,-2340,-7020,-671,166,-302,
TM14R,-5270,-1980,3850,-1100,-2900,-4280,-510,110,-28,
TM14R,-7290,-1320,4260,940,-3300,-400,-306,70,360,
TM14R,-8730,-1120,4030,3750,-2480,4955,-25,152,895,
TM14R,-8840,-2350,4035,5730,-270,8557,173,373,1255,
TM14R,-7140,-3926,3798,5209,1827,10656,120,582,1465,
TM14R,-4174,-3250,2674,4493,2841,11129,49,684,1512,
TM14R,-669,-424,545,4616,2398,10714,61,639,1471,
TM14R,4778,3762,-4004,3015,750,7760,-99,475,1176,
TM14R,6578,3912,-4698,1450,-56,5758,-255,395,975,
TM14R,7836,3620,-4728,168,-1140,2296,-384,286,629,
TM14R,8132,2310,-3976,-1302,-2268,-2342,-530,174,166,
TM14R,7194,34,-2440,-3832,-2590,-7457,-783,141,-345,
TM14R,4750,-2386,-13,-5906,-2389,-9561,-990,162,-556,
TM14R,984,-2930,1563,-5658,-2215,-9255,-965,179,-525,
TM14R,-3140,-2169,2936,-4356,-2508,-7212,-835,150,-321,
TM14R,-5963,-1553,4093,-2315,-3272,-4192,-631,73,-19,
TM14R,-8163,-1102,4181,584,-3740,-663,-342,26,334,
TM14R,-9346,-2188,3254,6550,-800,8534,255,320,1253,
TM14R,-7688,-3434,2878,6344,1086,10576,234,508,1457,
TM14R,-4336,-2952,2148,5542,1714,10984,154,571,1498,
TM14R,-378,-348,580,5772,1380,10160,177,538,1416,
TM14R,2842,2330,-1545,5214,590,8690,121,459,1269,
TM14R,5515,3425,-2665,3422,-155,6980,-58,385,1098,
TM14R,7270,3280,-2975,1500,-1105,4485,-250,290,848,
TM14R,8045,2570,-3020,-470,-1875,1095,-447,213,509,
TM14R,7615,1385,-2925,-3065,-2105,-3420,-706,190,58,
TM14R,5825,-400,-2280,-5225,-1770,-8016,-922,223,-401,
TM14R,-940,-2690,660,-4244,-1982,-8490,-824,202,-449,
TM14R,-3734,-1898,2648,-2602,-2582,-5692,-660,142,-169,
TM14R,-5894,-886,3954,-190,-3172,-1576,-419,83,243,
TM14R,-7534,-342,3970,2966,-2788,4109,-104,122,810,
TM14R,-7852,-680,3301,5404,-469,8767,140,354,1276,
TM14R,-6098,-1512,2568,5968,1582,11313,196,558,1531,
TM14R,-2970,-1033,1360,5343,2278,11661,134,627,1566,
TM14R,614,1048,-509,4640,1762,10530,64,576,1453,
TM14R,3506,3350,-2684,3681,922,8757,-32,492,1275,
TM14R,5407,4535,-4323,1946,96,6608,-206,409,1060,
TM14R,6620,2702,-3778,-1808,-970,-226,-580,303,378,
TM14R,5756,764,-2212,-2862,-714,-3142,-686,329,86,
TM14R,4318,-670,-488,-3342,-816,-5556,-734,319,-155,
TM14R,2458,-1530,948,-3138,-980,-6893,-713,302,-289,
TM14R,214,-1776,1886,-2310,-1379,-6657,-631,263,-265,
TM14R,-2394,-1053,2023,-872,-1735,-5432,-487,227,-143,
TM14R,-4572,-25,1841,1078,-2148,-3401,-293,186,60,
TM14R,-6230,665,1271,1800,-1992,1049,-220,201,504,
TM14R,-6705,1000,562,2796,-260,6101,-121,374,1010,
TM14R,-5606,193,292,3980,1190,9121,-2,519,1312,
TM14R,-630,-1000,160,2060,2090,9880,-194,609,1388,
TM14R,1660,710,-1050,1900,1680,8450,-210,568,1245,
TM14R,3370,1610,-1820,1570,940,6556,-243,494,1055,
TM14R,4580,1620,-1996,150,354,4038,-385,435,803,
TM14R,5012,700,-1507,-643,-248,872,-464,376,487,
TM14R,4561,-679,-584,-1303,-308,-1694,-530,370,231,
TM14R,3440,-1766,235,-2158,-194,-3182,-615,381,82,
TM14R,2030,-1859,662,-2265,-155,-4113,-626,385,-11,
TM14R,517,-1347,930,-1705,-333,-4170,-570,367,-17,
TM14R,-1105,-802,1306,-1051,-786,-3742,-505,322,26,
TM14R,-4246,42,1776,738,-1426,-1008,-327,258,300,
TM14R,-5278,586,1402,1934,-1358,1754,-207,265,575,
TM14R,-5480,516,1039,2704,-214,5646,-130,379,964,
TM14R,-4391,-341,914,3168,1006,8020,-84,500,1202,
TM14R,-2584,-1234,771,2999,1409,8760,-101,540,1276,
TM14R,-382,-1336,143,2278,1476,8504,-173,547,1250,
TM14R,1607,-379,-1022,1516,1306,7746,-249,530,1174,
TM14R,3086,937,-2290,1017,965,6610,-299,496,1061,
TM14R,4228,2070,-3380,806,474,5416,-320,447,941,
TM14R,5104,2962,-3968,588,-264,3352,-342,374,735,
TM14R,4902,1222,-2135,-1650,-498,-1705,-565,351,230,
TM14R,3956,-184,-625,-2200,-330,-3700,-620,367,30,
TM14R,2436,-980,455,-2144,-310,-4740,-614,369,-74,
TM14R,795,-1270,1150,-1570,-465,-4910,-557,354,-91,
TM14R,-835,-1125,1560,-585,-895,-4860,-458,311,-86,
TM14R,-2485,-780,1790,650,-1415,-4280,-335,259,-28,
TM14R,-4145,-355,1805,1695,-1700,-2340,-231,230,166,
TM14R,-5365,95,1404,2380,-1205,1680,-162,280,568,
TM14R,-5625,364,796,2720,66,5508,-128,406,950,
TM14R,-4564,274,288,2578,1030,7980,-143,503,1198,
TM14R,-756,-190,-715,1156,1852,8728,-285,585,1272,
TM14R,970,-125,-1223,550,1614,7503,-345,561,1150,
TM14R,2318,-122,-1419,-69,1192,5923,-406,519,992,
TM14R,3057,-224,-1363,-681,864,4306,-468,486,830,
TM14R,3436,-246,-1288,-807,472,2308,-480,447,630,
TM14R,3429,-520,-976,-451,123,-14,-445,412,399,
TM14R,3061,-1074,-274,-338,-124,-1800,-433,388,220,
TM14R,2395,-1564,390,-525,-350,-3156,-452,365,85,
TM14R,1354,-1368,776,-712,-558,-4090,-471,345,-9,
TM14R,118,-500,904,-580,-712,-4548,-458,329,-54,
TM14R,-3304,779,1419,44,-1392,-2897,-396,261,111,
TM14R,-5227,1496,1270,398,-1511,211,-361,249,421,
TM14R,-6012,2317,656,907,-476,4833,-310,353,883,
TM14R,-5423,1941,374,1437,909,8838,-257,490,1283,
TM14R,-3595,441,215,1706,1608,10193,-230,560,1419,
TM14R,-1168,-692,20,1091,1769,9580,-291,576,1358,
TM14R,1096,-660,-420,372,1330,8070,-363,533,1207,
TM14R,2790,-50,-1050,-160,820,5970,-416,482,997,
TM14R,3590,160,-1300,-440,460,3690,-444,446,769,
TM14R,3920,-110,-1190,-290,80,480,-429,408,448,
TM14R,2728,-1630,129,-382,-396,-4221,-438,361,-22,
TM14R,1460,-1389,864,-1152,-399,-4960,-515,361,-96,
TM14R,-244,-746,1081,-577,-782,-5006,-457,322,-100,
TM14R,-1979,159,1122,-39,-1138,-4270,-403,287,-27,
TM14R,-3809,856,1214,584,-1482,-2418,-342,252,159,
TM14R,-5246,1728,1006,1154,-1614,640,-285,239,464,
TM14R,-5850,2448,690,824,-542,5930,-318,346,993,
TM14R,-4920,1514,404,1190,1252,9678,-281,525,1367,
TM14R,-2940,-744,254,1516,1250,9286,-249,525,1328,
TM14R,-526,-1870,183,294,1093,7429,-371,509,1142,
TM14R,2163,-197,-1227,-209,269,2878,-420,426,687,
TM14R,2268,-340,-1028,-512,180,1106,-451,418,510,
TM14R,2020,-720,-388,-575,246,272,-457,424,427,
TM14R,1422,-666,-20,-231,260,-44,-423,426,396,
TM14R,798,-360,192,60,250,-50,-394,425,395,
TM14R,192,-192,446,294,118,10,-371,411,401,
TM14R,-346,-202,688,546,-14,268,-346,399,426,
TM14R,-796,-102,778,600,6,855,-340,400,485,
TM14R,-1122,232,670,624,65,1405,-338,406,540,
TM14R,-1275,760,410,635,70,1840,-337,407,584,
TM14R,-460,1335,-222,995,275,2696,-301,427,669,
TM14R,165,1120,-278,875,358,2770,-313,435,677,
TM14R,-126,556,-86,208,296,2368,-380,429,636,
TM14R,-232,148,34,48,322,2282,-396,432,628,
TM14R,-50,74,-52,206,280,2180,-380,428,618,
TM14R,88,152,-155,338,254,2015,-367,425,601,
TM14R,210,103,-93,352,250,1977,-365,425,597,
TM14R,366,21,38,291,299,2029,-371,429,602,
TM14R,420,105,101,256,306,2078,-375,430,607,
TM14R,280,367,12,306,223,1971,-370,422,597,
TM14R,134,716,-102,292,344,1876,-371,434,587,
TM14R,122,600,-18,278,312,1880,-373,431,588,
TM14R,104,466,32,368,204,1864,-364,420,586,
TM14R,60,432,4,358,140,1923,-365,414,592,
TM14R,-6,340,-54,334,139,2047,-367,413,604,
TM14R,-92,141,-69,222,221,2249,-378,422,624,
TM14R,-154,3,-61,264,401,2414,-374,440,641,
TM14R,-106,-19,12,279,411,2439,-373,441,643,
TM14R,8,88,119,226,320,2287,-378,432,628,
TM14R,74,127,190,157,238,2080,-385,423,608,
TM14R,-10,0,250,20,290,1930,-398,429,593,
TM14R,-60,20,220,-40,370,1910,-404,437,591,
TM14R,-80,115,155,-60,329,1909,-406,432,590,
TM14R,-105,260,6,65,231,1909,-394,423,590,
TM14R,-152,350,-136,219,244,1999,-379,424,599,
TM14R,-168,340,-283,396,282,2087,-361,428,608,
TM14R,-147,224,-270,442,305,2150,-356,430,615,
TM14R,-112,-36,-140,366,350,2136,-364,435,613,
TM14R,-26,-282,-2,308,334,2046,-370,433,604,
TM14R,38,-310,78,176,252,1874,-383,425,587,
TM14R,44,-64,30,8,187,1690,-400,418,569,
TM14R,-36,164,-76,36,201,1711,-397,420,571,
TM14R,-142,555,-274,-152,442,2186,-415,444,618,
TM14R,-570,1199,-651,-123,698,2934,-412,469,693,
TM14R,-1313,1457,-805,28,280,2354,-398,428,635,
TM14R,-1061,745,-404,46,263,2276,-396,426,627,
TM14R,-440,-104,-150,-13,104,2056,-401,410,605,
TM14R,48,-360,-4,8,186,1890,-400,418,589,
TM14R,94,-270,52,54,194,1920,-395,419,592,
TM14R,-14,-164,34,60,162,1928,-394,416,592,
TM14R,-95,-50,75,100,175,1890,-390,417,589,
TM14R,-165,75,30,55,170,1885,-395,417,588,
TM14R,-355,240,-85,60,180,1890,-394,418,589,
TM14R,-560,370,-150,65,195,1945,-394,419,594,
TM14R,-660,390,-50,60,170,1958,-394,417,595,
TM14R,-692,340,64,65,114,1968,-394,411,596,
TM14R,-754,308,28,48,24,1998,-396,402,599,
TM14R,-832,216,-44,-14,-14,2004,-401,399,600,
TM14R,-812,166,24,-38,56,2018,-403,405,601,
TM14R,-612,146,129,6,-8,1967,-400,400,596,
TM14R,-175,-21,315,17,1,1974,-399,400,597,
TM14R,-88,-23,323,-15,3,1966,-401,400,596,
TM14R,-42,-27,320,-30,0,1960,-403,400,596,
TM14R,-23,-23,256,-23,0,1960,-402,400,596,
TM14R,-4,-28,160,-20,8,1952,-402,400,595,
TM14R,8,-46,68,-12,2,1958,-401,400,595,
TM14R,18,-58,18,-2,0,1960,-400,400,596,
TM14R,36,-76,2,-16,0,1951,-401,400,595,
TM14R,80,-120,-36,-44,-36,1968,-404,397,596,
TM14R,90,-157,-166,-42,-157,1970,-404,385,597,
TM14R,-23,-234,-299,-50,179,2418,-405,417,641,
TM14R,-462,-366,-345,35,-42,2361,-397,396,636,
TM14R,-960,-767,-570,751,-34,2810,-325,397,681,
TM14R,-1208,-1470,-620,866,290,3190,-314,429,719,
TM14R,-1150,-3240,390,770,300,3290,-323,430,729,
TM14R,-130,-4180,1090,680,270,4400,-332,427,840,
TM14R,530,-2590,290,-90,130,4450,-409,413,845,
TM14R,1060,-80,-1147,-310,324,4745,-431,432,874,
TM14R,1338,1654,-1930,212,370,4791,-379,437,879,
TM14R,836,1951,-1911,804,-370,3906,-320,363,790,
TM14R,3364,2501,-2360,-366,262,4616,-436,426,861,
TM14R,2484,1716,-1752,-276,-334,3960,-427,367,796,
TM14R,2664,544,-914,-754,-462,3762,-475,354,776,
TM14R,3748,-104,-154,-1396,-670,3466,-539,333,746,
TM14R,4232,-102,230,-1498,-996,2674,-549,301,667,
TM14R,4496,374,251,-1494,-1012,1339,-549,299,533,
TM14R,4776,686,354,-1536,-947,-267,-553,306,374,
TM14R,4940,609,450,-1625,-843,-2107,-562,316,190,
TM14R,4470,344,413,-1353,-750,-4201,-535,325,-20,
TM14R,3163,-445,658,-761,-554,-5840,-476,345,-184,
TM14R,-760,-1888,2294,642,-924,-6926,-336,308,-292,
TM14R,-2528,-2166,2960,2248,-1420,-5698,-176,258,-169,
TM14R,-4080,-2140,3318,2966,-1698,-3328,-104,231,68,
TM14R,-5216,-2022,3366,3394,-1914,-146,-61,209,386,
TM14R,-5926,-1602,2765,3890,-1610,3880,-11,239,788,
TM14R,-6126,-820,1545,4234,-660,7630,23,334,1163,
TM14R,-5415,-155,50,3960,400,10605,-4,440,1460,
TM14R,-3610,270,-1005,3025,990,11835,-98,499,1583,
TM14R,-910,295,-1360,2165,575,11215,-184,457,1521,
TM14R,1825,475,-1692,1040,-5,9034,-296,400,1303,
TM14R,4880,1100,-2302,-448,-766,2992,-444,324,699,
TM14R,5446,678,-2140,-394,-1280,-222,-439,272,378,
TM14R,5566,288,-2010,-1536,-1388,-3286,-553,262,72,
TM14R,5006,480,-2008,-2682,-1214,-6512,-668,279,-251,
TM14R,3506,1821,-1565,-2870,-1263,-9029,-687,274,-502,
TM14R,686,2800,-285,-2258,-1271,-9887,-625,273,-588,
TM14R,-2675,1512,1405,-1113,-1768,-7899,-511,224,-389,
TM14R,-5903,-1048,2770,-153,-2312,-2771,-415,169,123,
TM14R,-8153,-2794,3179,1553,-2016,3775,-245,199,777,
TM14R,-8727,-3204,2432,3335,-794,9808,-67,321,1380,
TM14R,-3204,-1440,1246,3862,676,11658,-14,467,1565,
TM14R,-536,-80,374,3788,618,9830,-22,461,1383,
TM14R,1096,400,-412,2930,682,8665,-107,468,1266,
TM14R,2084,351,-947,2002,574,7365,-200,457,1136,
TM14R,3079,502,-1224,929,227,4836,-308,422,883,
TM14R,3818,466,-1205,191,28,1771,-381,402,577,
TM14R,3908,-161,-930,-546,208,-808,-454,420,320,
TM14R,3622,-1166,-306,-1268,167,-3170,-526,416,83,
TM14R,2978,-1711,590,-2060,60,-4690,-606,406,-69,
TM14R,1500,-1450,1170,-2940,80,-5550,-694,408,-155,
TM14R,-2490,-970,1968,-650,-860,-3262,-465,314,74,
TM14R,-4321,-1314,2197,160,-818,746,-384,319,474,
TM14R,-4770,-1247,1966,2039,-621,3891,-197,338,789,
TM14R,-3923,-1109,1729,3278,-630,5072,-73,337,907,
TM14R,-2699,-843,1455,4050,-603,6062,5,340,1006,
TM14R,-1876,-95,524,4673,-353,7728,67,365,1172,
TM14R,-885,450,-354,4537,-304,8580,53,370,1258,
TM14R,732,764,-1092,3608,-400,8478,-40,360,1247,
TM14R,2256,1308,-1844,2300,-626,7372,-170,338,1137,
TM14R,3558,1636,-2300,1148,-868,5344,-286,314,934,
TM14R,4869,1049,-2289,-2082,-560,-1156,-608,344,285,
TM14R,4786,1154,-1690,-3103,-278,-4955,-710,373,-95,
TM14R,3771,1254,-778,-3813,-17,-7342,-781,399,-334,
TM14R,1606,820,156,-4040,101,-7912,-804,410,-391,
